"ASSET_ID","GROUP_ID","ACQ_TYPE","PID","ACQ_COST","ASSET_TYPE","OWNER","DISPOSAL","MAIN_CLASS","ACQ_DATE","DISP_DATE","DISP_TYPE","ACQDISPSOURCE","LAND_NAME","HECTARES","SERV_CAT","PARK_ID","PARK_NAME","REPL_COST","HRWC_FLAG","ASSET_RECORD_COUNT","HRM_PARCEL_ADDDATE","HRM_PARCEL_MODDATE"
"14843","7000","LAND","41368812","","LAND","HRM","","UNKN","1949-01-01","","","Transaction Summary","UNKNOWN TEMPORARY GROUP ASSIGNMENT","0.074","H","","","","","1","2012-07-25","2023-11-28"
"14847","5199","","41365867","","LAND","HRM","Y","DRA","","2023-07-18","SOLD","","CUTLER AVE STORM WATER RETENTION","0.854","F","","","","","1","2012-07-25","2017-09-19"
"14859","7000","LAND","40558637","","LAND","PRIV","Y","OPN","2010-12-18","2012-12-21","SOLD","Transaction Summary","UNKNOWN TEMPORARY GROUP ASSIGNMENT","0.049","H","","","","","1","2012-08-23","2016-08-23"
"14860","","LAND","41285339","0.00000000","LAND","HRM","","OPN","2012-07-27","","","Transaction Summary","","0.726","","","","","","1","2012-08-28","2019-02-07"
"14863","5097","LAND","41350612","0.00000000","LAND","HRM","","OPN","2012-08-27","","","Transaction Summary","MORNINGFIELD LANE PARK","1.716","G","5141","BASSWOOD RUN PARK","","","1","2012-09-06","2017-06-27"
"14865","5201","LAND","41351370","","LAND","PRIV","Y","VAC","","2012-09-20","SOLD","Transaction Summary","SOLD PARCELS SYMONDS RD","0.165","C","","","","","1","2012-10-01","2016-08-23"
"14866","5201","LAND","41329830","","LAND","PRIV","Y","LAB","","2012-09-20","SOLD","Transaction Summary","SOLD PARCELS SYMONDS RD","0.041","C","","","","","1","2012-10-01","2016-08-23"
"14873","5203","LAND","41363417","0.00000000","LAND","HRM","","OPN","2012-12-19","","","Transaction Summary","UNNAMED PARK LARKVIEW TERRACE","0.016","G","","","","","1","2012-10-03","2017-03-24"
"14877","7000","","41376898","","LAND","PROV","Y","UNKN","","2023-11-15","SOLD","","UNKNOWN TEMPORARY GROUP ASSIGNMENT","1.299","H","","","","","1","2012-10-11","2025-02-21"
"14878","7000","","41376898","","LAND","PROV","Y","UNKN","","2023-11-15","SOLD","","UNKNOWN TEMPORARY GROUP ASSIGNMENT","1.423","H","","","","","1","2012-10-11","2025-02-21"
"14879","7000","","41376898","","LAND","HRM","","UNKN","","","","","UNKNOWN TEMPORARY GROUP ASSIGNMENT","0.021","H","","","","","1","2012-10-11","2023-11-28"
"14880","9997","LAND","00635524","0.00000000","LAND","HRM","","DRA","1976-01-01","","","Transaction Summary","DRAINAGE","0.003","F","","","","","1","2012-10-11","2017-03-24"
"14881","9997","LAND","00635524","0.00000000","LAND","HRM","","DRA","1976-01-01","","","Transaction Summary","DRAINAGE","0.098","F","","","","","1","2012-10-11","2017-03-24"
"14886","4002","LAND","41338526","0.00000000","LAND","HRM","","OPN","2012-10-11","","","Transaction Summary","GAMMON LAKE COMMUNITY PARK","0.131","G","4002","GAMMON LAKE COMMUNITY PARK","","","1","2012-10-19","2017-06-27"
"14890","5205","LAND","41351149","0.00000000","LAND","HRM","","OPN","2012-10-15","","","Transaction Summary","BASSWOOD COURT OPEN SPACE BUFFER","0.891","G","","","","","1","2012-11-02","2017-03-24"
"14896","5212","LAND","41365487","0.00000000","LAND","HRM","","OPN","2013-02-22","","","Transaction Summary","ASTRAL DRIVE PARK","1.492","G","5212","ASTRAL DRIVE NEIGHBOURHOOD PARK","","","1","2012-11-05","2017-06-27"
"14898","5206","LAND","41357278","0.00000000","LAND","HRM","","OPN","2013-02-08","","","Transaction Summary","LARRY UTECK BOULEVARD COMMUNITY PARK ","6.434","G","5213","LARRY UTECK BOULEVARD COMMUNITY PARK","","","1","2012-11-05","2017-06-27"
"14899","5207","LAND","41376252","100000.00000000","LAND","HRM","","LAU","2012-07-18","","","Transaction Summary","METRO X PARK AND RIDE TIMBERLEA","0.933","C","","","","","1","2012-11-06","2017-03-24"
"14900","5228","LAND","40678062","30000.00000000","LAND","HRM","","OPN","2012-07-13","","","Transaction Summary","UNNAMED PARK","1.344","G","5222","UNNAMED PARK 8","","","1","2012-11-06","2017-06-27"
"14905","1543","LAND","41359464","0.00000000","LAND","PRIV","Y","VAC","1989-08-01","2013-03-29","SOLD","Transaction Summary","RESIDENTIAL","0.032","H","","","","","1","2012-11-13","2016-08-23"
"14906","1543","LAND","41359464","0.00000000","LAND","PRIV","Y","VAC","1989-08-01","2013-03-29","SOLD","Transaction Summary","RESIDENTIAL","0.035","H","","","","","1","2012-11-13","2016-08-23"
"14908","5210","LAND","41380544","","LAND","HRM","","UNKN","","","","Transaction Summary","UNKNOWN ROW? OFF ALMON ST","0.005","H","","","","","1","2012-12-17","2023-11-28"
"14909","5210","LAND","40925802","","LAND","HRM","Y","UNKN","","2024-09-25","EXCHANGE","Transaction Summary","UNKNOWN ROW? OFF ALMON ST","0.060","H","","","","","1","2012-12-17","2023-11-28"
"14920","5211","LAND","41266768","0.00000000","LAND","HRM","","OPN","2013-02-08","","","Transaction Summary","BONSAI DRIVE COMMUNITY PARK","0.814","G","5210","BONSAI DRIVE COMMUNITY PARK","","","1","2013-01-08","2017-06-27"
"14926","","LAND","41379405","0.00000000","LAND","HRM","","OPN","2013-01-16","","","Transaction Summary","","0.658","","","","","","1","2013-01-08","2019-02-06"
"14927","4048","LAND","41380536","0.00000000","LAND","HRM","","OPN","2013-01-16","","","Transaction Summary","GOVERNOR'S BROOK DISTRICT PARK","2.438","G","5207","GOVERNORS BROOK DISTRICT PARK","","","1","2013-01-15","2019-10-11"
"14933","","LAND","41379223","522749.00000000","LAND","HRM","","OPN","2009-12-18","","","Transaction Summary","","0.001","","","","","","1","2012-12-20","2020-09-16"
"14940","2111","LAND","41353012","0.00000000","LAND","HRM","","OPN","2011-07-11","","","Transaction Summary","GREENPARK CLOSE PARK","0.196","G","5133","GREENPARK CLOSE PARK","","","1","2013-01-30","2017-06-27"
"14963","5160","LAND","41387523","0.00000000","LAND","HRM","","OPN","2013-03-15","","","Transaction Summary","STONINGTON PARK","0.176","G","5179","STONINGTON PARK","","","1","2013-03-04","2017-06-27"
"14968","7000","LAND","41379181","","LAND","HRM","","UNKN","","","","Transaction Summary","UNKNOWN TEMPORARY GROUP ASSIGNMENT","0.006","H","","","","","1","2013-03-11","2023-11-28"
"14974","3047","LAND","40162166","0.00000000","LAND","HRM","","OPN","1959-01-01","","","Transaction Summary","HALIFAX CHRISTIAN ACADEMY","0.924","G","3048","CHARLES ROAD PARK","","","1","2013-04-03","2017-06-27"
"14975","3047","LAND","41366477","0.00000000","LAND","HRM","","OPN","1959-01-01","","","Transaction Summary","HALIFAX CHRISTIAN ACADEMY","0.278","G","3048","CHARLES ROAD PARK","","","1","2013-04-03","2017-06-27"
"14976","3047","LAND","41366469","0.00000000","LAND","PRIV","Y","LAB","1959-01-01","2013-03-22","SOLD","Transaction Summary","HALIFAX CHRISTIAN ACADEMY","0.652","G","3048","CHARLES ROAD PARK","","","1","2013-04-03","2021-10-28"
"14977","","LAND","00611863","","LAND","HRM","","OPN","","","","Transaction Summary","","2.413","","","","","","1","2013-04-10","2017-09-19"
"14978","","LAND","00611863","","LAND","PRIV","Y","VAC","","2013-03-28","SOLD","Transaction Summary","","0.195","","","","","","1","2013-04-10","2017-09-19"
"14981","5290","LAND","41364571","0.00000000","LAND","HRM","","OPN","2013-04-08","","","Transaction Summary","BOSUN RUN PARK","1.247","","5268","BOSUN RUN PARK","","","1","2013-04-16","2018-09-21"
"14982","2216","LAND","41364597","0.00000000","LAND","HRM","","OPN","2013-04-08","","","Transaction Summary","STARBOARD DRIVE PARK","1.274","G","2216","STARBOARD DRIVE PARK","","","1","2013-04-16","2017-06-27"
"14991","88","LAND","40691586","0.00000000","LAND","PRIV","Y","OPN","1986-06-01","2013-04-03","SOLD","Transaction Summary","BISSETT LAKE PARK","0.009","G","88","BISSETT LAKE PARK","","","1","2013-04-18","2017-09-18"
"15003","4013","LAND","41276924","0.00000000","LAND","HRM","","LAU","2008-06-02","","","Transaction Summary","BENTLY DRIVE STORM POND","0.137","G","","","","","1","2008-06-11","2017-03-24"
"15010","18","","41276882","","LAND","HRM","","OPN","","","","","SCHOONER DRIVE PARK","0.333","G","18","SCHOONER DRIVE PARK","","","1","2008-07-16","2017-06-27"
"15014","4024","LAND","41222225","0.00000000","LAND","HRM","","OPN","2008-03-07","","","Transaction Summary","BELL BROOK PARK","1.590","G","5011","BELL BROOK PARK","","","1","2008-07-16","2017-06-27"
"15015","4025","LAND","41227406","0.00000000","LAND","HRM","","OPN","2008-03-31","","","Transaction Summary","WYNDHAM DR PARK","9.383","G","5012","WYNDHAM DRIVE PARK","","","1","2008-06-12","2017-06-27"
"15016","4024","LAND","41222233","0.00000000","LAND","HRM","","OPN","2008-03-07","","","Transaction Summary","BELL BROOK PARK","0.715","G","5011","BELL BROOK PARK","","","1","2008-07-16","2017-06-27"
"15033","","LAND","40506941","37000.00000000","LAND","HRM","","OPN","2008-04-01","","","Transaction Summary","","4.403","","","","","","1","2008-08-07","2021-02-01"
"15036","457","LAND","40164329","155000.00000000","LAND","HRM","","OPN","2008-10-08","","","Transaction Summary","LAKE ECHO RECREATIONAL PARK","0.825","G","457","LAKE ECHO COMMUNITY CENTRE PARK","","","1","2008-08-26","2017-06-27"
"15039","5008","LAND","00008243","403000.00000000","LAND","PRIV","Y","ITR","2008-06-13","2010-09-29","SOLD","Transaction Summary","CHEBUCTO WIDENING??","0.051","H","","","","","1","2008-12-23","2016-08-23"
"15040","5193","LAND","40784639","92000.00000000","LAND","HRM","","OPN","2008-12-15","","","Transaction Summary","COLE HARBOUR SALT MARSH TRAIL","0.777","G","5193","COLE HARBOUR SALT MARSH TRAIL","","","1","2009-01-16","2017-06-27"
"15045","","","41293721","","LAND","HRM","","OPN","","","","","","20.234","","","","","","1","2009-04-06","2019-09-24"
"15046","2808","LAND","40000051","454.00000000","LAND","PRIV","Y","LAB","2009-05-04","2018-07-03","SOLD","Transaction Summary","BIG LATTERS POND PARK","0.213","G","5089","BIG LATTER POND PARK","","","1","2009-06-03","2018-11-22"
"15047","497","","00108571","","LAND","HRM","","OPN","","","","","FERRY TERMINAL PARK","0.135","G","497","FERRY TERMINAL PARK","","","1","2009-06-24","2022-01-27"
"15056","1048","","00100462","","LAND","PRIV","Y","ITR","","2009-12-29","SOLD","","VACANT BUILDING","0.031","H","","","","","1","","2017-02-09"
"15059","5171","LAND","00289967","7376.00000000","LAND","HRM","","VAC","2011-02-16","","","Transaction Summary","WATER ACCESS BEDFORD HIGHWAY PARCELS","0.097","H","","","","","1","2011-03-03","2017-03-24"
"15060","5171","LAND","00289967","59624.00000000","LAND","HRM","","WAT","2011-02-16","","","Transaction Summary","WATER ACCESS BEDFORD HIGHWAY PARCELS","0.785","H","","","","","1","2011-03-03","2017-03-24"
"15063","5172","LAND","00458638","11700.00000000","LAND","HRM","","OPN","2011-02-24","","","Transaction Summary","UNKNOWN PARKLAND (BROOKSIDE AVE)","1.506","G","","","","","1","2011-03-11","2017-03-24"
"15066","5116","LAND","41374778","0.00000000","LAND","HRM","","DRA","","","","Transaction Summary","WILKINSON AVE STORMWATER RETENTION POND","2.274","D","","","","","1","2012-07-25","2017-03-24"
"15102","88","","40286841","","LAND","HRM","","OPN","","","","","BISSETT LAKE PARK","1.757","G","88","BISSETT LAKE PARK","","","1","2013-06-17","2017-06-27"
"15107","161","LAND","41385469","0.00000000","LAND","HRM","","OPN","2014-06-19","","","Transaction Summary","JOLLIMORE PARK","0.053","G","161","JOLLIMORE PARK","","","1","2013-07-17","2017-06-27"
"15108","161","LAND","41385444","0.00000000","LAND","HRM","","OPN","2014-06-19","","","Transaction Summary","JOLLIMORE PARK","0.415","G","161","JOLLIMORE PARK","","","1","2013-07-17","2017-06-27"
"15109","3480","LAND","40266314","11000.00000000","LAND","HRM","","SWL","2013-01-24","","","Transaction Summary","OTTER LAKE LANDFILL","2.272","D","","","","","1","2013-07-17","2017-03-24"
"15110","1232","LAND","00130419","","LAND","HRM","","OPN","2013-05-14","","","Transaction Summary","SHUBIE CANAL PARK","0.147","G","1232","MARTINS PARK","","","1","2013-07-17","2017-06-27"
"15113","5216","LAND","41377805","","LAND","HRM","","OPN","2013-06-13","","","Transaction Summary","ASTRAL DRIVE CONSERVATION LANDS","10.478","G","","","","","1","2013-04-19","2017-03-24"
"15115","5217","LAND","41383977","","LAND","HRM","","OPN","2013-10-22","","","Transaction Summary","LARKVIEW TERRACE PARK??","0.123","G","5219","LARKVIEW TERRACE PARK","","","1","2013-07-22","2017-06-27"
"15118","420","","00130070","","LAND","HRM","","OPN","","","","","GEARY STREET PARK - ST. PAULS CEMETERY","0.787","E","5275","SAINT PAUL'S CEMETERY","","","1","2013-08-23","2017-03-24"
"15120","2111","LAND","41343500","0.00000000","LAND","HRM","","OPN","2013-07-11","","","Transaction Summary","GREENPARK CLOSE PARK","1.971","G","5133","GREENPARK CLOSE PARK","","","1","2013-09-03","2017-06-27"
"15121","5219","LAND","41375916","0.00000000","LAND","HRM","","LAU","2014-01-20","","","Transaction Summary","BAKER DRIVE UTILITY COORIDOR","2.582","F","","","","","1","2013-09-16","2017-03-24"
"15122","5220","LAND","41375924","0.00000000","LAND","HRM","","OPN","2014-01-20","","","Transaction Summary","BAKER DRIVE COMMUNITY PARK","5.861","G","5224","BAKER DRIVE COMMUNITY PARK","","","1","2013-09-16","2017-06-27"
"15123","5221","LAND","41387739","0.00000000","LAND","HRM","","OPN","2013-08-15","","","Transaction Summary","UNNAMED PARK GARY MARTIN DRIVE","3.597","G","5215","UNNAMED PARK 3","","","1","2013-09-16","2017-06-27"
"15140","","LAND","00443820","3990.00000000","LAND","HRM","","OPN","2013-06-03","","","Transaction Summary","","1.127","","","","","","1","2013-11-13","2019-10-11"
"15141","","","00613703","","LAND","PRIV","Y","OPN","","2013-06-03","SOLD","","","0.005","","","","","","1","2013-11-13","2019-10-10"
"15143","358","LAND","40561052","","LAND","HRM","","OPN","1988-07-12","","","Transaction Summary","WILLIAM KING ELEMENTARY","1.687","G","5090","WILLIAM KING ELEMENTARY SCHOOL PARK","","","1","2013-11-27","2017-06-27"
"15146","5223","LAND","41361874","0.00000000","LAND","HRM","","OPN","2013-11-21","","","Transaction Summary","NORAWARREN DRIVE NEIGHBOURHOOD PARK","0.602","G","5221","NORAWARREN DRIVE NEIGHBOURHOOD PARK","","","1","2013-11-27","2017-06-27"
"15147","5224","","41361825","","LAND","HRM","","OPN","","","","","NORAWARREN DRIVE CONSERVATION LANDS","1.201","G","","","","","1","2013-11-27","2017-03-24"
"15148","5224","","41361833","","LAND","HRM","","OPN","","","","","NORAWARREN DRIVE CONSERVATION LANDS","3.170","G","","","","","1","2013-11-27","2017-03-24"
"15154","5226","LAND","00032524","335000.00000000","LAND","HRM","","ITR","2013-10-22","","","Transaction Summary","6830 BAYERS RD","0.043","H","","","","","1","2013-12-02","2020-07-13"
"15158","1352","LAND","41142217","","LAND","HRM","","OPN","","","","Transaction Summary","OLD COACH ROAD TRAIL PARK","0.153","G","1352","OLD COACH ROAD TRAIL PARK","","","1","2014-01-21","2017-06-27"
"15164","11","LAND","00291658","","LAND","HRM","","OPN","","","","Transaction Summary","CENTENNIAL PARK - ADMIRAL D'ANVILLES ENCAMPMEMT","0.261","G","11","CENTENNIAL PARK","","","1","2014-03-18","2017-06-27"
"15165","11","LAND","41399742","","LAND","PRIV","Y","OPN","","2014-04-24","SOLD","Transaction Summary","CENTENNIAL PARK - ADMIRAL D'ANVILLES ENCAMPMEMT","0.069","G","11","CENTENNIAL PARK","","","1","2014-03-18","2017-06-27"
"15169","","LAND","00247866","0.00000000","LAND","PRIV","Y","OPN","1979-01-01","2014-03-25","SOLD","Transaction Summary","","1.235","","","","","","1","2014-04-01","2018-12-14"
"15170","","LAND","00247874","0.00000000","LAND","PRIV","Y","LAB","1979-01-01","2018-08-14","SOLD","Transaction Summary","","1.063","","","","","","1","2014-04-01","2018-12-14"
"15174","5206","LAND","41350307","0.00000000","LAND","HRM","","OPN","","","","Transaction Summary","LARRY UTECK BOULEVARD COMMUNITY PARK ","1.362","G","5213","LARRY UTECK BOULEVARD COMMUNITY PARK","","","1","2014-04-09","2017-06-27"
"15176","367","LAND","41357294","0.00000000","LAND","HRM","","OPN","2016-01-07","","","Transaction Summary","OCEANVIEW DRIVE NEIGHBOURHOOD PARK","1.551","G","367","NINE MILE DRIVE COMMUNITY PARK","","","1","2014-04-09","2017-03-24"
"15211","5230","LAND","41325143","0.00000000","LAND","HRM","","OPN","2014-07-08","","","Transaction Summary","UNNAMED PARK CONFEDERATION AVE","9.230","G","5226","UNNAMED PARK 7","","","1","2014-05-23","2017-06-27"
"15221","5231","LAND","41378738","0.00000000","LAND","HRM","","OPN","2014-08-11","","","Transaction Summary","HADLEY CRESCENT NEIGHBOURHOOD PARK","0.271","G","5225","HADLEY CRESCENT NEIGHBOURHOOD PARK","","","1","2014-06-16","2017-06-27"
"15223","7000","","40283285","","LAND","HRM","Y","UNKN","","2022-10-24","SOLD","","UNKNOWN TEMPORARY GROUP ASSIGNMENT","0.930","H","","","","","1","2014-06-23","2023-11-28"
"15228","5232","LAND","41323254","0.00000000","LAND","HRM","","OPN","","","","Transaction Summary","RAFTING DRIVE PARK?","0.299","G","5234","RAFTING DRIVE NEIGHBOURHOOD PARK","","","1","2014-07-03","2017-06-27"
"15238","5235","LAND","41384454","","LAND","HRM","","OPN","2015-11-25","","","Transaction Summary","MANSION AVENUE NEIGHBOURHOOD PARK","0.086","G","5238","MANSION AVENUE NEIGHBOURHOOD PARK","","","1","2014-07-31","2017-06-27"
"15240","465","LAND","41377888","0.00000000","LAND","PRIV","Y","OPN","2009-10-20","2014-07-22","SOLD","Transaction Summary","PORTERS LAKE COMMUNITY CENTER","0.744","G","465","PORTERS LAKE COMMUNITY CENTRE PARK","","","1","2014-08-06","2017-06-27"
"15241","465","LAND","41377870","0.00000000","LAND","HRM","","OPN","2009-10-20","","","Transaction Summary","PORTERS LAKE COMMUNITY CENTER","0.283","G","465","PORTERS LAKE COMMUNITY CENTRE PARK","","","1","2014-08-06","2017-06-27"
"15242","127","LAND","00178699","0.00000000","LAND","HRM","","OPN","1971-01-01","","","Transaction Summary","ABERDEEN COURT PARK","0.293","G","127","ABERDEEN COURT PARK","","","1","2014-09-03","2017-06-27"
"15253","5239","LAND","41403692","0.00000000","LAND","HRM","","OPN","","","","Transaction Summary","AMESBURY GATE COMMUNITY PARK","2.108","G","5243","AMESBURY GATE COMMUNITY PARK","","","1","2014-10-27","2017-06-27"
"15258","5263","","41402488","","LAND","HRM","","OPN","","","","","ABBINGTON AVENUE COMMUNITY PARK","2.683","G","5242","ABBINGTON AVENUE COMMUNITY PARK","","","1","2014-12-12","2017-06-27"
"15261","5240","LAND","41404906","0.00000000","LAND","HRM","","OPN","","","","Transaction Summary","UNNAMED PARK BRADFORD PLACE","0.295","G","5255","BRADFORD PLACE PARK","","","1","2014-12-22","2017-03-24"
"15268","5243","LAND","41400342","","LAND","HRM","","DRA","","","","Transaction Summary","DUNBRACK LACEWOOD STORM RETENTION POND","1.124","D","","","","","1","2015-02-09","2017-03-24"
"15269","1934","LAND","00330670","","LAND","HRM","","OPN","","","","Transaction Summary","DUNBRACK LACEWOOD","1.652","H","","","","","1","2015-02-09","2017-03-24"
